method,eta,batch_mode,seed,mean_lastN_train,mean_lastN_val,N,all_nan
rmsprop,0.005623413251903491,full,1337,6.14639768338489,4.607203749355678,50,False
rmsprop,0.005623413251903491,full,31415,1221.0995694778749,754.1038479893473,50,False
rmsprop,0.005623413251903491,sgd,42,559136852.7037286,542182131.5770572,50,False
rmsprop,0.005623413251903491,sgd,1337,1743650.5401729338,1223479.8631275543,50,False
rmsprop,0.005623413251903491,sgd,31415,555416714.1299582,512491713.2101442,50,False
rmsprop,0.01,full,42,82278.4267108413,74684.6908015104,50,False
rmsprop,0.01,full,1337,38925.206010587324,27322.871869202867,50,False
rmsprop,0.01,full,31415,344082.0278237332,216167.90780352798,50,False
rmsprop,0.01,sgd,42,73785013850.90564,71366443448.44225,50,False
rmsprop,0.01,sgd,1337,2727364847.0398088,2395000938.1512938,50,False
rmsprop,0.01,sgd,31415,51792151655.54444,47822803002.62496,50,False
rmsprop,0.01778279410038923,full,42,66997230.70060375,46591764.48170166,50,False
rmsprop,0.01778279410038923,full,1337,24797831.421526685,20352634.053355265,50,False
rmsprop,0.01778279410038923,full,31415,21908848.54922097,15352834.123273082,50,False
rmsprop,0.03162277660168379,full,42,2162699968.7657437,1448630268.5161948,50,False
rmsprop,0.03162277660168379,full,1337,1870259445.3842628,1535820900.294363,50,False
rmsprop,0.03162277660168379,full,31415,1893493896.4693778,1655693686.7695453,50,False
rmsprop,0.05623413251903491,full,42,192183653362.4351,140867327972.59393,50,False
rmsprop,0.05623413251903491,full,1337,92989782241.54773,71453644206.82312,50,False
rmsprop,0.05623413251903491,full,31415,163680930334.45065,137745490902.08972,50,False
rmsprop,0.1,full,42,9042031769288.307,7081872364686.26,50,False
rmsprop,0.1,full,1337,5482616959686.881,4494716139446.116,50,False
rmsprop,0.1,full,31415,6061240922725.456,4966725092132.004,50,False
rmsprop,0.1778279410038923,full,42,561296290466394.3,440140300408313.4,50,False
rmsprop,0.1778279410038923,full,1337,250466184146975.28,205418147957720.0,50,False
rmsprop,0.1778279410038923,full,31415,307200544467721.5,254621060561164.47,50,False
rmsprop,0.31622776601683794,full,42,1.915596282289062e+16,1.6503374760153932e+16,50,False
rmsprop,0.31622776601683794,full,1337,1.3338171662598636e+16,1.0923836562254196e+16,50,False
rmsprop,0.31622776601683794,full,31415,1.2257823246916162e+16,1.016160442562201e+16,50,False
rmsprop,0.5623413251903491,full,42,9.233218931788426e+17,7.869954746439148e+17,50,False
rmsprop,0.5623413251903491,full,1337,5.472642035827727e+17,4.477331397531677e+17,50,False
rmsprop,0.5623413251903491,full,31415,4.2719683620606035e+17,3.5548529280555354e+17,50,False
rmsprop,1.0,full,42,3.941662256579475e+19,3.3688092226054873e+19,50,False
rmsprop,1.0,full,1337,1.93734688702462e+19,1.5978497647618484e+19,50,False
rmsprop,1.0,full,31415,1.829599096834731e+19,1.5072395142638911e+19,50,False
